4 Top Dividend Aristocrats to Add to Your Retirement Portfolio,"May 28, 2021","<p>Amid the current market volatility on concerns over rising inflation, we think it is wise to invest in the shares of dividend aristocrats, given their long history of increasing dividends. Johnson...</p>",/equities/becton-dickinsn
4 Top Dividend Aristocrats to Add to Your Retirement Portfolio,"May 28, 2021",<p></p>,/equities/becton-dickinsn
Anthem adds industry veteran Susan DeVore to board of directors,"Aug 04, 2021",<p>Anthem (ANTM) announces the appointment of Susan DeVore to the company's board of directors.DeVore has decades of experience in the industry having held leadership roles in the...</p>,/equities/wellpoint-inc
Anthem invests $88M in affordable housing in Indiana,"Jul 26, 2021",<p>Anthem (ANTM) has invested in affordable housing funds totaling $87.9M across the state of Indiana as part of its efforts to improve lives and communities.The funds support the...</p>,/equities/wellpoint-inc
Anthem price target lifted at Cantor noting new Medicare contract in New York,"Jul 22, 2021",<p></p>,/equities/wellpoint-inc
Evercore ISI Stick to Their Buy Rating for Anthem,"Jul 22, 2021","<p>Evercore ISI analyst Michael Newshel maintained a Buy rating on Anthem on Wednesday, setting a price target of $335, which is approximately 12.67% below the present share price of $383.59.
Newshel...</p>",/equities/wellpoint-inc
Anthem declares $1.13 dividend,"Jul 22, 2021","<p>Anthem (NYSE:ANTM) declares $1.13/share quarterly dividend, in line with previous.Forward yield 1.18%Payable Sept. 24; for shareholders of record Sept. 10; ex-div DATE Sept.</p>",/equities/wellpoint-inc
Anthem still weighing coverage decision on Biogen's Aduhelm,"Jul 21, 2021",<p></p>,/equities/wellpoint-inc
Anthem beats Q2 revenue driven by government business; lifts 2021 guidance,"Jul 21, 2021",<p>Anthem (ANTM) is trading ~1.0% higher in the pre-market after the company managed to exceed expectations for its Q2 2021 financials.Operating revenue grew by 14.1% YoY to $33.3B driven...</p>,/equities/wellpoint-inc
"Anthem's Q2 Earnings, Sales Boosted By Medicaid & Medicare Growth; Raises FY21 Outlook","Jul 21, 2021","<p>Anthem Inc (NYSE: ANTM) reported second-quarter earnings that beat analysts' forecasts and revenue that topped expectations. EPS of $7.03 on revenue of $33.3 billion, surpassing the consensus...</p>",/equities/wellpoint-inc
"Netflix, Nord Stream, Earnings and Crude Inventories - What's Moving Markets","Jul 21, 2021","<p>By Geoffrey Smith 
Investing.com -- Netflix (NASDAQ:NFLX) disappoints with its subscriber growth forecasts, the U.S. relents in its efforts to stop a new Russian gas pipeline to Germany, the U.K....</p>",/equities/wellpoint-inc
Anthem tops profit and revenue estimates in latest quarter,"Jul 21, 2021","<p>Anthem Inc. said Wednesday it had net income of $1.793 billion, or $7.25 a share, in the second quarter, down from $2.276 billion, or $8.91 a share, in the year-earlier period. Adjusted per-share...</p>",/equities/wellpoint-inc
Canadian man held in Syria is freed in Beirut,"Aug 09, 2019","<p> BEIRUT (Reuters) - Canadian Kristian Lee Baxter (NYSE:BAX), detained while travelling in Syria last year, was freed on Friday, the second Westerner released by the Syrian government in two weeks with...</p>",/equities/baxter-intl
"Ahead by a century, U.S. storms to 100 Pan Am medals","Aug 03, 2019","<p>By Steve Keating
LIMA (Reuters) - The United States needed only one week to hit the medal century mark at the Pan Am Games on Friday while Canada shot up the table into second place after sweeping all...</p>",/equities/baxter-intl
"Google's competition for advertising heats up from Amazon, rival platforms","May 01, 2019","<p> By Sheila Dang (Reuters) - Alphabet (NASDAQ:GOOGL) Inc's Google, the largest U.S. digital advertising platform, is facing increased competition from sites where people purchase products and...</p>",/equities/baxter-intl
South African mining firms seek charter changes over past black ownership deals,"Mar 27, 2019",<p> JOHANNESBURG (Reuters) - Mining companies have requested a judicial review of South Africa's 2018 mining charter to change clauses related to transactions made in the past to increase black...</p>,/equities/baxter-intl
"Eskom price hike to cost South Africa 90,000 mining jobs: Minerals Council","Mar 25, 2019","<p> JOHANNESBURG (Reuters) - South Africa's gold and platinum mines will shed around 90,000 jobs in the next three years as above-inflation electricity price increases by power utility Eskom add to...</p>",/equities/baxter-intl
Baxter declares dividend and OKs $2B in new stock buybacks; shares up 1%,"Nov 13, 2018","<p>Baxter International (BAX) declares a $0.19 quarterly dividend payable on January 2, 2019. The board has also authorized $2B in additional share repurchases, increasing the total currently authorized...</p>",/equities/baxter-intl
Baxter declares $0.19 dividend,"Nov 13, 2018","<p>Baxter (NYSE:BAX) declares $0.19/share quarterly dividend, in line with previous.
Forward yield 1.23%
Payable Jan. 2; for shareholders of record Dec. 3; ex-div Nov. 30.
See BAX Dividend Scorecard,...</p>",/equities/baxter-intl
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.97%,"Oct 31, 2018","<p>Investing.com – U.S. stocks were higher after the close on Wednesday, as gains in the Technology, Basic Materials and Industrials sectors led shares higher.
At the close in NYSE, the Dow Jones...</p>",/equities/baxter-intl
Stocks - Rally Mode Grips Wall Street as Dow Bags 240 Points,"Oct 31, 2018","<p>Investing.com - Stocks surged Wednesday as a rally in Facebook lifted tech stocks, though the major averages still posted sharp monthly losses, bloodied by a selloff in October.
The Dow Jones...</p>",/equities/baxter-intl
"Baxter Earnings beat, Revenue misses In Q3","Oct 31, 2018","<p>Investing.com - Baxter (NYSE:BAX) reported third quarter earnings that beat analyst's expectations on Wednesday and revenue that fell short of forecasts.
The firm reported earnings per share of $0.8...</p>",/equities/baxter-intl
Merck CEO Kenneth Frazier to retire at the end of June,"Feb 04, 2021","<p> By Manas Mishra and Michael Erman (Reuters) - Merck &amp; Co Inc said on Thursday Kenneth Frazier, one of only a handful of Black executives leading major U.S. companies, will step down as chief...</p>",/equities/baxter-intl
"Baxter's Q4 topline up 5%, gives 2021 forecast","Feb 04, 2021",<p>Baxter International (NYSE:BAX) Q4 results: Revenues: $3.2B (+5.3% Y/Y); Renal Care: $1.01B (+6%); Medication Delivery: $753M (-3%); Pharmaceuticals: $571M (-2%); Clinical Nutrition:...</p>,/equities/baxter-intl
"Baxter Earnings, Revenue Beat in Q4","Feb 04, 2021","<p>Investing.com - Baxter (NYSE:BAX) reported on Thursday fourth quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Baxter announced earnings per share of $0.8 on...</p>",/equities/baxter-intl
"The Daily Biotech Pulse: Novartis COVID-19 Drug Readout, Merck And Roche Earnings, 3 IPOs","Feb 04, 2021","<p>Here's a roundup of top developments in ...
Full story available on Benzinga.com</p>",/equities/baxter-intl
"Baxter EPS beats by $0.04, beats on revenue, guides 1Q21 and FY21 above consensus","Feb 04, 2021",<p></p>,/equities/baxter-intl
Baxter Q4 2020 Earnings Preview,"Feb 03, 2021","<p>Baxter (NYSE:BAX) is scheduled to announce Q4 earnings results on Thursday, February 4th, before market open.The consensus EPS Estimate is $0.76 (-21.6% Y/Y) and the consensus Revenue...</p>",/equities/baxter-intl
"The Week Ahead In Biotech: Merck, Pfizer In Earnings Mix, Plus Adamas, Mallinckrodt FDA Decisions, IPOs And More","Jan 30, 2021","<p>Biotech stocks alternated between gains and losses in the week ended Jan. 29 before ending lower. Big pharma earnings season kick started, with Novartis AG(NYSE: NVS), Johnson &amp; Johnson (NYSE: JNJ)...</p>",/equities/baxter-intl
"Top Analyst Upgrades and Downgrades: ADT, ADP, Baxter, Boeing, NRG Energy, Ralph Lauren, Skyworks, Stitch Fix, Western Digital and More","Jan 29, 2021","<p>Friday's top analyst upgrades and downgrades included ADT, ADP, Baxter, Boeing, NRG Energy, Ralph Lauren, Skyworks Solutions, Stitch Fix and Western Digital.</p>",/equities/baxter-intl
Global Dialysis Market Size Worth USD 177.56 Billion at 7.7% CAGR; Key Market Leaders Such as Fresenius and Baxter to Focus on Efficient Delivery of Dialysis Services to Patients: Fortune Business Insights™,"Jan 21, 2021","<p>
Pune, India, Jan. 21, 2021 (GLOBE NEWSWIRE) -- The global dialysis market size is projected to reach USD 177.56 billion by 2027, exhibiting a CAGR of 7.7% during the forecast period. Complications...</p>",/equities/baxter-intl
Rugby-Concussion case casts dark cloud over the sport,"Dec 17, 2020",<p> By Mitch Phillips LONDON (Reuters) - The rugby year ended with the sport excitedly looking ahead to the next World Cup while bracing for a potentially seismic challenge to the very fabric of the game...</p>,/equities/baxter-intl
How Stacey Abrams paved the way for a Democratic victory in 'New Georgia',"Nov 09, 2020","<p> By Katanga Johnson and Heather Timmons WASHINGTON (Reuters) - After Democrat Joe Biden was declared the next U.S. president on Saturday, thousands of celebrants massed outside the White House. One...</p>",/equities/baxter-intl
"Baxter Earnings, Revenue Beat in Q3","Oct 29, 2020","<p>Investing.com - Baxter (NYSE:BAX) reported on Thursday third quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Baxter announced earnings per share of $0.83 on...</p>",/equities/baxter-intl
Raymond James Stick to Their Buy Rating for Baxter International,"Oct 12, 2020","<p>Raymond James analyst Lawrence Keusch maintained a Buy rating on Baxter International (NYSE:BAX) on Monday, setting a price target of $88, which is approximately 12.10% above the present share price...</p>",/equities/baxter-intl
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 0.43%,"Oct 08, 2020","<p>Investing.com – U.S. stocks were higher after the close on Thursday, as gains in the Oil &amp; Gas, Utilities and Financials sectors led shares higher.
At the close in NYSE, the Dow Jones Industrial...</p>",/equities/baxter-intl
"Shareholders warm to proposals focused on climate, social issues: Georgeson","Sep 04, 2020","<p> By Svea Herbst-Bayliss BOSTON (Reuters) - In a year shaped by health and economic crises, investors increased support for shareholder proposals that back environmental and social causes, according to...</p>",/equities/baxter-intl
"Baxter Earnings, Revenue Miss in Q2","Jul 30, 2020","<p>Investing.com - Baxter (NYSE:BAX) reported on Thursday second quarter earnings that missed analysts' forecasts and revenue that fell short of expectations.
Baxter announced earnings per share of...</p>",/equities/baxter-intl
Supreme Court rejects cases over 'qualified immunity' for police,"Jun 15, 2020",<p> By Lawrence Hurley and Andrew Chung WASHINGTON (Reuters) - The U.S. Supreme Court on Monday declined to hear eight cases involving a legal defense called qualified immunity that can be used to shield...</p>,/equities/baxter-intl
Special Report: COVID deepens the other opioid crisis - a shortage of hospital painkillers,"Jun 09, 2020","<p> By Lisa Girion, Dan Levine and Robin Respaut (Reuters) - As opioid pills and patches fueled a two-decade epidemic of overdoses in the United States, hospitals faced chronic shortages of the same...</p>",/equities/baxter-intl
Mexico orders probe into alleged graft linked to ex-president,"May 20, 2020",<p> MEXICO CITY (Reuters) - Mexican President Andres Manuel Lopez Obrador on Wednesday ordered an investigation into allegations the former government irregularly awarded lucrative contracts to a firm...</p>,/equities/baxter-intl
"Baxter Earnings, Revenue Beat in Q1","Apr 30, 2020","<p>Investing.com - Baxter (NYSE:BAX) reported on Thursday first quarter earnings that beat analysts' forecasts and revenue that topped expectations.
Baxter announced earnings per share of $0.82 on...</p>",/equities/baxter-intl
Hill-Rom jumps after report of Baxter takeover offer; Omnicell shares fall,"Jul 28, 2021","<p>Hill-Rom (HRC) rose after a report that Baxter (BAX) made a takeover offer.Hill-Rom is said to have rejected a $144/share offer as too little, according to traders, who cited...</p>",/equities/baxter-intl
Baxter declares $0.28 dividend,"Jul 12, 2021","<p>Baxter (NYSE:BAX) declares $0.28/share quarterly dividend, in line with previous.Forward yield 1.39%Payable Oct. 1; for shareholders of record Sept. 3; ex-div Sept.</p>",/equities/baxter-intl
These 20 stocks could rise as much as 39% as this key metric keeps improving,"Jul 12, 2021",<p>These 20 stocks could rise as much as 39% as this key metric keeps improving</p>,/equities/baxter-intl
Deep Dive: 20 stocks that could rise as much as 39% as this key metric keeps improving,"Jul 12, 2021","<p>As earnings season begins, analysts at Goldman Sachs say the stock market is placing more value on improving net margins.</p>",/equities/baxter-intl
U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.30%,"Jul 09, 2021","<p>Investing.com – U.S. stocks were higher after the close on Friday, as gains in the Financials, Basic Materials and Oil &amp; Gas sectors led shares higher.
At the close in NYSE, the Dow Jones Industrial...</p>",/equities/baxter-intl
Is Baxter International Stock a Good Long-Term Buy?,"Jul 07, 2021","<p>Even though Baxter International (BAX) has generated significant returns over the past five years on the back of consistent product innovation and strategic alliances, the stock’s price has...</p>",/equities/baxter-intl
Is Baxter International Stock a Good Long-Term Buy?,"Jul 07, 2021",<p></p>,/equities/baxter-intl
'I regret any harm:' Short seller compensates target in rare move,"Jun 22, 2021",<p> By Lawrence Delevingne BOSTON (Reuters) -A small Texas investor who caused shares of a real estate investment trust to plunge 39 percent in a day has agreed to pay the company restitution to settle a...</p>,/equities/baxter-intl
"IPO Preview: Full Truck Alliance, Sprinklr, Mister Car Wash, Soulgate Lead Busy Week Of 10+ Offerings","Jun 21, 2021","<p>The week of June 21 is setting up to be one of the busiest IPO ...
Full story available on Benzinga.com</p>",/equities/baxter-intl
